mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,stereochemistry_preserved,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,score,method,protein,rank
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C12H14N2O2/c1-12(13,11(15)16)6-8-7-14-10-5-3-2-4-9(8)10/h2-5,7,14H,6,13H2,1H3,(H,15,16)/t12-/m0/s1","InChI=1S/C12H14N2O2/c1-12(13,11(15)16)6-8-7-14-10-5-3-2-4-9(8)10/h2-5,7,14H,6,13H2,1H3,(H,15,16)/t12-/m0/s1",True,True,True,True,True,True,True,True,True,17,0.9880265525580808,1.0059916831358677,0,0,25,1.0043869488228798,0,78,0.9817654096779176,0,17,25,78,1,1,0.00024014152053877666,0,0,,60.35763431499717,135.63137254080178,2.2471287034372915,1.8941163480631278,2,3,2174,C,N,1.7,1.6,3.3,1.8941163480631278,3.3,0.5739746509282205,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.06773853452820243,,,,39.26185300792934,1.5280828057512033,39.186593416380354,0.94,diffdock,8qv7__1__1.A__1.E,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C12H14N2O2/c1-12(13,11(15)16)6-8-7-14-10-5-3-2-4-9(8)10/h2-5,7,14H,6,13H2,1H3,(H,15,16)/t12-/m0/s1","InChI=1S/C12H14N2O2/c1-12(13,11(15)16)6-8-7-14-10-5-3-2-4-9(8)10/h2-5,7,14H,6,13H2,1H3,(H,15,16)/t12-/m0/s1",True,True,True,True,True,True,True,True,True,17,0.9880080054413721,1.0059902044223346,0,0,25,1.0044018096751717,0,78,0.9814472256273478,0,17,25,78,1,1,0.00022242966127717547,0,0,,60.35763431499717,4837.470647651065,80.1467900879788,2.2095734656263413,2,11,301,C,N,1.7,1.6,3.3,2.2095734656263413,3.3,0.6695677168564671,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.04876120189773326,,,,39.85697736565394,0.9531681160204059,39.80646166525213,0.95,diffdock,8qv7__1__1.A__1.E,4
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C12H14N2O2/c1-12(13,11(15)16)6-8-7-14-10-5-3-2-4-9(8)10/h2-5,7,14H,6,13H2,1H3,(H,15,16)/t12-/m0/s1","InChI=1S/C12H14N2O2/c1-12(13,11(15)16)6-8-7-14-10-5-3-2-4-9(8)10/h2-5,7,14H,6,13H2,1H3,(H,15,16)/t12-/m0/s1",True,True,True,True,True,True,True,True,True,17,0.9879538973380965,1.0059924642210083,0,0,25,1.0043872815309318,0,78,0.9814602179910845,0,17,25,78,1,1,0.00020987054481028678,0,0,,60.35763431499717,117.44946091517568,1.945892383757539,1.802599869632745,5,6,301,N,N,1.6,1.6,3.2,1.802599869632745,3.2,0.5633124592602328,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.07787424362009997,,,,39.00433390490889,1.570680761782733,38.933175012457745,1.03,diffdock,8qv7__1__1.A__1.E,5
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1",True,True,True,True,True,True,True,True,True,14,0.9764874543470894,1.0070423684631027,0,0,19,1.002942411582994,0,58,0.970774939814847,0,14,19,58,0,0,,0,0,,32.69094838264293,71.32983790511933,2.181944588153689,2.7870883391094736,0,2,405,O,O,1.55,1.55,3.1,2.7870883391094736,3.1,0.8990607545514431,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.004411764705882353,,,,37.121663863042485,0.784672683461118,36.842834374287406,,diffdock,1xwd__1__1.A__1.J,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1",True,True,True,True,True,True,True,True,True,14,0.9764874543470894,1.0070423684631027,0,0,19,1.002942411582994,0,58,0.970774939814847,0,14,19,58,0,0,,0,0,,32.69094838264293,71.32983790511933,2.181944588153689,2.7870883391094736,0,2,405,O,O,1.55,1.55,3.1,2.7870883391094736,3.1,0.8990607545514431,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.004411764705882353,,,,37.121663863042485,0.784672683461118,36.842834374287406,1.21,diffdock,1xwd__1__1.A__1.J,2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1",True,True,True,True,True,True,True,True,True,14,0.9765465595289529,1.007037128879568,0,0,19,1.0029644227454182,0,58,1.0281573299609057,0,14,19,58,0,0,,0,0,,32.69094838264293,84.81131141054156,2.5943362186326673,1.8149382441284339,1,2,677,O,N,1.55,1.6,3.1500000000000004,1.8149382441284339,3.1500000000000004,0.5761708711518837,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.04073856975381008,,,,33.84925345958798,0.8353525442652578,33.6259980414162,1.24,diffdock,1xwd__1__1.A__1.J,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1",True,True,True,True,True,True,True,True,True,14,0.976521341470388,1.0070583221964617,0,0,19,1.002935064218991,0,58,1.02928882794535,0,14,19,58,0,0,,0,0,,32.69094838264293,68.12501986312878,2.0839107836742774,2.5351358523755687,0,5,405,C,O,1.7,1.55,3.25,2.5351358523755687,3.25,0.7800418007309442,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.009411764705882352,,,,36.253358716065385,0.8323732996268721,35.9540414849617,1.66,diffdock,1xwd__1__1.A__1.J,4
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1",True,True,True,True,True,True,True,True,True,14,0.9764806361393036,1.0070362032383533,0,0,19,1.002927578107727,0,58,1.0296182930620914,0,14,19,58,0,0,,0,0,,32.69094838264293,63.36279398511221,1.9382366410255116,2.418898230600041,2,0,231,C,C,1.7,1.7,3.4,2.418898230600041,3.4,0.7114406560588356,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.02986822840409956,,,,30.105235833809466,0.8165579971184319,29.717433093440494,1.72,diffdock,1xwd__1__1.A__1.J,5
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.9900446255153558,1.0068038378255482,0,0,35,1.0023365576944885,0,173,1.0046143296523111,0,23,35,173,1,1,3.396928998781417e-05,0,0,,39.08128874055296,175.63615900711207,4.494124033961604,2.365416210733325,0,14,1495,O,N,1.55,1.6,3.1500000000000004,2.365416210733325,3.1500000000000004,0.7509257811851825,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,2.5568228526826027,True,0,13,3309,O,O,1.55,1.55,3.1,2.5568228526826027,3.1,0.8247815653814847,False,0.035474970437524636,,,0.0,0.5289051375676495,0.5144357487080802,0.10335772690391389,,diffdock,3qms__1__1.A_1.B__1.C,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.9900446255153558,1.0068038378255482,0,0,35,1.0023365576944885,0,173,1.0046143296523111,0,23,35,173,1,1,3.396928998781417e-05,0,0,,39.08128874055296,175.63615900711207,4.494124033961604,2.365416210733325,0,14,1495,O,N,1.55,1.6,3.1500000000000004,2.365416210733325,3.1500000000000004,0.7509257811851825,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,2.5568228526826027,True,0,13,3309,O,O,1.55,1.55,3.1,2.5568228526826027,3.1,0.8247815653814847,False,0.035474970437524636,,,0.0,0.5289051375676495,0.5144357487080802,0.10335772690391389,0.06,diffdock,3qms__1__1.A_1.B__1.C,2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.9900148037894824,1.0067319745596155,0,0,35,1.0023018656862996,0,173,1.0046126836211333,0,23,35,173,1,1,1.0747160905926636e-05,0,0,,39.08128874055296,194.60579263937146,4.979513186765447,2.468374517774803,0,14,1495,O,N,1.55,1.6,3.1500000000000004,2.5025760767656995,3.1500000000000004,0.7944685957986347,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,2.394252144198685,True,0,13,3310,O,O,1.55,1.55,3.1,2.394252144198685,3.1,0.7723394013544145,False,0.035770750988142294,,,0.0,0.476536592604292,0.4633238908383274,0.09812759834955444,0.06,diffdock,3qms__1__1.A_1.B__1.C,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.9900322491334601,1.006779996667046,0,0,35,1.0023072990609996,0,173,1.004619733764674,0,23,35,173,1,1,1.0405705471736536e-05,0,0,,39.08128874055296,168.62642466528538,4.314761106900476,2.3918793656871578,0,4,2174,O,N,1.55,1.6,3.1500000000000004,2.3918793656871578,3.1500000000000004,0.7593267827578277,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.03959810874704492,,,,27.04566751802319,0.4807649041611715,26.479362714324065,0.07,diffdock,3qms__1__1.A_1.B__1.C,4
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1","InChI=1S/C9H13N2O10P/c12-4-1-5(13)11(9(16)10-4)8-7(15)6(14)3(21-8)2-20-22(17,18)19/h1,3,6-8,13-15H,2H2,(H,10,12,16)(H2,17,18,19)/t3-,6-,7-,8-/m1/s1",True,True,True,True,True,True,True,True,True,23,0.9900004121382646,1.0067685289092838,0,0,35,1.0023231166742272,0,173,1.0045951925357406,0,23,35,173,1,1,1.3723617227940498e-05,0,0,,39.08128874055296,176.30442840786338,4.511223505915759,2.3866942011912617,0,14,3136,O,N,1.55,1.6,3.1500000000000004,2.398252782756647,3.1500000000000004,0.7613500897640147,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.037568843430369786,,,,27.21803764144118,0.4534031965453442,26.650920337685548,0.07,diffdock,3qms__1__1.A_1.B__1.C,5
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,False,False,True,True,True,False,True,True,True,True,"InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1","InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",True,True,True,True,True,True,True,True,True,12,0.978014515521083,1.0057805218088223,0,0,16,0.9999192286516105,0,50,1.0070867269415595,0,12,16,50,0,0,,0,0,,19.095330968173037,59.90406795188707,3.1371055077145096,1.579063827082359,9,5,2071,C,O,1.7,1.55,3.25,1.6153722976453444,3.25,0.49703763004472135,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.8087735097046659,True,3,8,3480,C,O,1.7,1.55,3.25,0.8087735097046659,3.25,0.24885338760143566,True,0.13560334528076465,,,0.04941660947151681,3.203125421545939,0.3041925419077807,2.599674182065771,,diffdock,8b1f__1__1.A__1.C,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,False,False,True,True,True,False,True,True,True,True,"InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1","InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",True,True,True,True,True,True,True,True,True,12,0.978014515521083,1.0057805218088223,0,0,16,0.9999192286516105,0,50,1.0070867269415595,0,12,16,50,0,0,,0,0,,19.095330968173037,59.90406795188707,3.1371055077145096,1.579063827082359,9,5,2071,C,O,1.7,1.55,3.25,1.6153722976453444,3.25,0.49703763004472135,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.8087735097046659,True,3,8,3480,C,O,1.7,1.55,3.25,0.8087735097046659,3.25,0.24885338760143566,True,0.13560334528076465,,,0.04941660947151681,3.203125421545939,0.3041925419077807,2.599674182065771,1.94,diffdock,8b1f__1__1.A__1.C,2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,False,False,True,True,True,False,True,True,True,True,"InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1","InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",True,True,True,True,True,True,True,True,True,12,0.9780620493885479,1.0057352939412971,0,0,16,0.9999610223459385,0,50,1.0076716926787226,0,12,16,50,0,0,,0,0,,19.095330968173037,60.290077243034396,3.157320359805353,1.5920509288336195,7,6,2071,O,O,1.55,1.55,3.1,1.5920509288336195,3.1,0.5135648157527805,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,1.1348480691264378,True,4,8,3480,C,O,1.7,1.55,3.25,1.1348480691264378,3.25,0.3491840212696732,True,0.13739545997610514,,,0.04054982817869416,3.4011893554370736,0.33154774362112194,2.7996900935110864,2.0,diffdock,8b1f__1__1.A__1.C,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,False,False,True,True,True,False,True,True,True,True,"InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1","InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",True,True,True,True,True,True,True,True,True,12,0.9780191584772098,1.0057393352078519,0,0,16,0.9999499516595314,0,50,1.0089928854553678,0,12,16,50,0,0,,0,0,,19.095330968173037,79.03755423605331,4.139103656689083,1.5662060337005463,8,5,2071,C,O,1.7,1.55,3.25,1.5662060337005463,3.25,0.48190954883093734,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.9858468440888764,True,3,8,3480,C,O,1.7,1.55,3.25,0.9858468440888764,3.25,0.30333749048888503,True,0.13051305130513052,,,0.042729152308752585,3.1916980202249228,0.3515025162323806,2.6457583927003485,2.0,diffdock,8b1f__1__1.A__1.C,4
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,False,False,True,True,True,False,True,True,True,True,"InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1","InChI=1S/C8H16N2O3/c1-4(2)6(8(12)13)10-7(11)5(3)9/h4-6H,9H2,1-3H3,(H,10,11)(H,12,13)/t5-,6-/m0/s1",True,True,True,True,True,True,True,True,True,12,0.9780023541211355,1.005736428408653,0,0,16,0.9999297807924252,0,50,1.006603836863363,0,12,16,50,0,0,,0,0,,19.095330968173037,59.66658275543194,3.124668687590734,1.6044206212835785,8,5,2071,C,O,1.7,1.55,3.25,1.6264518099224445,3.25,0.5004467107453675,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.8077062337260986,True,3,8,3480,C,O,1.7,1.55,3.25,0.8077062337260986,3.25,0.24852499499264574,True,0.1366348448687351,,,0.05114029025570145,3.1668259608247893,0.3004953106870675,2.544970887477192,2.02,diffdock,8b1f__1__1.A__1.C,5
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C10H12N2O3S/c1-7(2)12-9-6-4-3-5-8(9)11-10(12)16(13,14)15/h3-7H,1-2H3,(H,13,14,15)","InChI=1S/C10H12N2O3S/c1-7(2)12-9-6-4-3-5-8(9)11-10(12)16(13,14)15/h3-7H,1-2H3,(H,13,14,15)",True,True,True,True,True,True,True,True,True,17,0.994722531899707,1.002005656748189,0,0,26,1.0010977522818125,0,77,1.0037738024623453,0,17,26,77,1,1,4.0779417274008685e-05,0,0,,66.60525792141937,212.6443689532558,3.19260634354322,1.7681839892952307,7,2,2750,C,C,1.7,1.7,3.4,1.7681839892952307,3.4,0.5200541144985973,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.10491299897645855,,,,4.89828778835013,0.2539348997238621,2.8924591139072318,,diffdock,3gnc__1__1.A__1.F,1
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C10H12N2O3S/c1-7(2)12-9-6-4-3-5-8(9)11-10(12)16(13,14)15/h3-7H,1-2H3,(H,13,14,15)","InChI=1S/C10H12N2O3S/c1-7(2)12-9-6-4-3-5-8(9)11-10(12)16(13,14)15/h3-7H,1-2H3,(H,13,14,15)",True,True,True,True,True,True,True,True,True,17,0.994722531899707,1.002005656748189,0,0,26,1.0010977522818125,0,77,1.0037738024623453,0,17,26,77,1,1,4.0779417274008685e-05,0,0,,66.60525792141937,212.6443689532558,3.19260634354322,1.7681839892952307,7,2,2750,C,C,1.7,1.7,3.4,1.7681839892952307,3.4,0.5200541144985973,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.10491299897645855,,,,4.89828778835013,0.2539348997238621,2.8924591139072318,0.73,diffdock,3gnc__1__1.A__1.F,2
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C10H12N2O3S/c1-7(2)12-9-6-4-3-5-8(9)11-10(12)16(13,14)15/h3-7H,1-2H3,(H,13,14,15)","InChI=1S/C10H12N2O3S/c1-7(2)12-9-6-4-3-5-8(9)11-10(12)16(13,14)15/h3-7H,1-2H3,(H,13,14,15)",True,True,True,True,True,True,True,True,True,17,0.994729175217624,1.0019766113506432,0,0,26,1.0011154210377193,0,77,1.0033717249493852,0,17,26,77,1,1,6.551619211748287e-06,0,0,,66.60525792141937,88.03561780180961,1.3217517737965028,1.468916679052968,9,2,2750,C,C,1.7,1.7,3.4,1.468916679052968,3.4,0.43203431736852,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.13713994392046902,,,,4.918836830618597,0.13730998197881447,2.856879645998192,0.84,diffdock,3gnc__1__1.A__1.F,3
True,True,True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C10H12N2O3S/c1-7(2)12-9-6-4-3-5-8(9)11-10(12)16(13,14)15/h3-7H,1-2H3,(H,13,14,15)","InChI=1S/C10H12N2O3S/c1-7(2)12-9-6-4-3-5-8(9)11-10(12)16(13,14)15/h3-7H,1-2H3,(H,13,14,15)",True,True,True,True,True,True,True,True,True,17,0.9947099358846023,1.0020146761946132,0,0,26,1.001147880797442,0,77,1.0037383751052962,0,17,26,77,1,1,1.1342904883304775e-05,0,0,,66.60525792141937,92.3025455411326,1.385814700245299,1.603811837467224,12,0,2753,C,O,1.7,1.55,3.25,1.603811837467224,3.25,0.4934805653745305,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1361082737487232,,,,5.830081730451984,0.28510740847658705,3.7170115476221284,1.01,diffdock,3gnc__1__1.A__1.F,4
