protein,model,confidence,protein_ca_aligned_rmsd,protein_backbone_aligned_rmsd,ligand_rmsd,ligand_coordinate_rmsd,binding_site_aligned_rmsd,atom_count_match
1dvr__1__1.A_1.B__1.C,0,0.9352465867996216,3.590671852467343,3.6115027483127005,4.023036634087845,61.31788814263524,,True
1dvr__1__1.A_1.B__1.C,1,0.9305686354637146,3.7334763969448725,3.746745159217516,4.065593488613347,47.88458490300749,,True
1dvr__1__1.A_1.B__1.C,2,0.9295112490653992,4.1269713252682445,4.139237694853692,4.10939500440424,48.80953734050282,,True
1e1z__1__2.A__2.B,0,0.9278611540794373,0.6189723108431336,0.6366492382674449,4.471401174229862,62.790017393577095,,True
1e1z__1__2.A__2.B,1,0.9273779988288879,0.6180388549000465,0.6439523607601336,4.471178051659129,73.72649112622759,,True
1e1z__1__2.A__2.B,2,0.9269542098045349,0.6168616443757758,0.635960047218763,4.486908804511818,76.91534518430915,,True
1esw__1__1.A__1.B_1.D,0,0.9721328020095825,1.0300648692756877,1.0157884447662329,5.133311593310536,54.47318499729936,,True
1esw__1__1.A__1.B_1.D,1,0.9715806245803833,1.0682617586664636,1.0546350789402346,5.150416500627105,49.431157705807,,True
1esw__1__1.A__1.B_1.D,2,0.9713186621665955,0.8958065825621669,0.8823689916184605,5.106766043575367,58.913908770649094,,True
1fj4__1__1.B__1.F,0,0.9705551266670227,0.40975969393883105,0.4476681343431632,3.4988407891290194,29.21065641165908,,True
1fj4__1__1.B__1.F,1,0.9685439467430115,0.4369040149105243,0.47052524396544376,3.489229108467876,14.837914088577277,,True
1fj4__1__1.B__1.F,2,0.9680477380752563,0.37596760227466924,0.4143578061471083,3.4789276163748344,17.4554443696761,,True
1g4s__2__1.B__1.F_1.G_1.H,0,0.9847311973571777,0.357904910016198,0.3638427107558447,4.354258678068075,75.08884729771792,,True
1g4s__2__1.B__1.F_1.G_1.H,1,0.984566330909729,0.3699960032587037,0.3737578356232271,4.347137692119623,78.5285757745664,,True
1g4s__2__1.B__1.F_1.G_1.H,2,0.9844585657119751,0.3431722816823871,0.3771732293030248,4.351082873483239,69.17441909602658,,True
1g4t__2__1.B__1.F_1.G_1.H,0,0.9832677245140076,0.36146886355702423,0.3499687914798797,3.845565295659184,77.67800518602418,,True
1g4t__2__1.B__1.F_1.G_1.H,1,0.9832097291946411,0.3587685751616028,0.3493048281562534,3.839078595289595,81.04646979875187,,True
1g4t__2__1.B__1.F_1.G_1.H,2,0.983024537563324,0.29238749409073367,0.2844464483128697,3.838107853177449,69.42952679602533,,True
1g60__1__1.A__1.D,0,0.9584642648696899,1.4948443816855017,1.4951146221336102,3.6142044579576544,57.48033300987326,,True
1g60__1__1.A__1.D,1,0.9579848647117615,1.0783362323626338,1.0900254837327579,3.611675392698848,45.76008004396004,,True
1g60__1__1.A__1.D,2,0.9579324722290039,1.6216685077473532,1.6086744288377672,3.6052942533083403,65.66240463213386,,True
1g77__1__1.A_2.A__2.D_2.E,0,0.9707143902778625,9.790577327674876,9.691550014560773,4.432729518774256,66.15689157625422,,True
1g77__1__1.A_2.A__2.D_2.E,1,0.9704675674438477,9.795178835989127,9.69364614487009,4.421557884553318,73.06940249251326,,True
1g77__1__1.A_2.A__2.D_2.E,2,0.9702985882759094,9.784754817866276,9.686490694145848,4.4241505429123,58.75861794252933,,True
1gm9__1__1.A_1.B__1.M_1.O,0,0.9635429382324219,29.083536960745885,29.057795383944697,3.158202129612932,15.863018299911694,,True
1gm9__1__1.A_1.B__1.M_1.O,1,0.9620410203933716,29.133631671056786,29.108543447895233,3.140156178498914,16.106674338608826,,True
1gm9__1__1.A_1.B__1.M_1.O,2,0.9614273309707642,29.115907413091183,29.09107062667891,3.1175381187661317,14.898797036170404,,True
1gqg__2__1.B__1.Q,0,0.9438387751579285,2.309383855373894,2.2856182769049127,3.257857686199605,89.2131277175218,,True
1gqg__2__1.B__1.Q,1,0.9437536597251892,2.3128068379213476,2.2947038467901586,3.251988534544293,99.59367960403627,,True
1gqg__2__1.B__1.Q,2,0.9422478079795837,2.344215876316735,2.3300795510645673,3.3327875043258386,99.27371025244153,,True
1gtk__1__1.A__1.B,0,0.9444043040275574,1.008685864852303,0.9683199855652218,4.009441783063272,36.00887382715544,,True
1gtk__1__1.A__1.B,1,0.9440361857414246,1.2064923283204412,1.1943022459698578,3.9555900805239363,35.25789695467764,,True
1gtk__1__1.A__1.B,2,0.943516194820404,1.0369523135918262,0.9957308735885051,4.016983261130288,33.54249546967746,,True
1gzf__3__1.C__1.I_1.J,0,0.9272633790969849,0.6191260826629844,0.6401359951118023,3.244728748674817,51.41598167380918,,True
1gzf__3__1.C__1.I_1.J,1,0.9250764846801758,0.5482382289474238,0.5734830651918581,2.747569854433723,53.98179269250231,,True
1gzf__3__1.C__1.I_1.J,2,0.9238466620445251,0.5191002770650549,0.536207640902901,3.1513594611098372,46.422390893396035,,True
1h1i__1__1.A_1.C__1.E,0,0.9373416900634766,3.0880181544890797,2.997625727019713,5.017826946345199,90.34720795966604,,True
1h1i__1__1.A_1.C__1.E,1,0.9238999485969543,2.943743762648278,2.8691919994860484,4.813927660256858,75.55893252526232,,True
1h1i__1__1.A_1.C__1.E,2,0.9219927787780762,2.945088027947108,2.868765562107596,4.873453242123242,71.28561408968051,,True
1h36__1__2.B__2.G,0,0.9800247550010681,0.33179221790143193,0.348949921841472,5.919605272098848,133.80140124213946,,True
1h36__1__2.B__2.G,1,0.979921281337738,0.3686347551306022,0.39450815383930105,5.859613717606487,136.98476543236478,,True
1h36__1__2.B__2.G,2,0.9796540141105652,0.38281022993370684,0.39840352599056966,5.570308926280595,137.17865685331665,,True
1h3c__1__2.B__2.G,0,0.980008065700531,0.30855717787198356,0.3332259250765204,3.759247563098078,133.2611128918657,,True
1h3c__1__2.B__2.G,1,0.979792058467865,0.3190260179730683,0.3516545207447005,3.752357320426115,135.1950769101819,,True
1h3c__1__2.B__2.G,2,0.9796068072319031,0.3226086672345948,0.34485118059439446,3.753236485572149,132.93325885316068,,True
1h79__1__1.A_2.A__2.B_2.C,0,0.9355282187461853,0.8220385857110885,0.832681378465257,4.37504631872597,122.00728945510197,,True
1h79__1__1.A_2.A__2.B_2.C,1,0.9338608980178833,0.8364954950340471,0.8425022750870987,4.283843813637833,100.07273391479337,,True
1h79__1__1.A_2.A__2.B_2.C,2,0.9337572455406189,0.8965535467738673,0.9045999194980748,4.353327568404973,118.28407427026742,,True
1h7a__1__1.A_2.A__2.B_2.D,0,0.9364423155784607,0.7841582542836585,0.8265076473736362,2.53255317731986,98.30588294264659,,True
1h7a__1__1.A_2.A__2.B_2.D,1,0.9362733960151672,0.9456156043547687,1.0152219182415911,2.6034534861404044,93.6471824429331,,True
1h7a__1__1.A_2.A__2.B_2.D,2,0.9359198808670044,1.1188432303281926,1.1881363941208885,2.6159672257414246,125.95995361251396,,True
1ia9__1__1.B__1.G,0,0.9543102383613586,5.147069014178736,5.1015266563539345,3.672442717009829,100.1202991629763,,True
1ia9__1__1.B__1.G,1,0.9540150761604309,6.332695034946025,6.279084389087739,3.6594322960532226,91.84901287333714,,True
1ia9__1__1.B__1.G,2,0.9535528421401978,6.30889411628048,6.254575319045682,3.6512597891774754,94.48422750863355,,True
1isf__1__1.B__1.D,0,0.9328901171684265,1.1483530789482914,1.2201496533671252,4.94612843268615,108.72945779860476,,True
1isf__1__1.B__1.D,1,0.9186822175979614,0.8611090323043497,0.9149141968449812,4.482255524893593,107.65854503060659,,True
1isf__1__1.B__1.D,2,0.9175285696983337,0.9437473937210896,0.9933680608221626,4.06982548634812,108.5820728086758,,True
1isi__1__1.A__1.C,0,0.9350388646125793,0.9553773126124663,1.0042461605797701,4.420838682945166,97.2550400902919,,True
1isi__1__1.A__1.C,1,0.9303826689720154,0.8628996792871192,0.9174430435108992,4.611344014681165,93.53095712975006,,True
1isi__1__1.A__1.C,2,0.9268941879272461,0.9943372981435528,1.054684431922034,4.504543989016686,95.95278368179693,,True
1itc__1__1.A__1.D,0,0.9608404040336609,0.5706976279827859,0.5766095950902687,5.303257200069458,6.301483353780272,,True
1itc__1__1.A__1.D,1,0.9604117274284363,0.5455582890163128,0.5526539077499135,5.450399398423666,6.439200989584187,,True
1itc__1__1.A__1.D,2,0.9601581692695618,0.6212595602375506,0.6276471649916029,5.181769364845522,6.443199768242031,,True
1j1m__1__1.A__1.B,0,0.9374458193778992,0.25514495893292655,0.24850267941115634,3.893065744103825,5.220111723113928,,True
1j1m__1__1.A__1.B,1,0.9365747570991516,0.9866890386959231,0.9763019076975358,3.6449094233542105,4.31360206843404,,True
1j1m__1__1.A__1.B,2,0.9339855313301086,0.32194756991924495,0.32658479778908517,3.8770004711430732,4.568308760860355,,True
1jcl__1__1.A__1.C,0,0.9795816540718079,0.2672597444280125,0.2820008495605794,2.118038874351383,28.401412310495566,,True
1jcl__1__1.A__1.C,1,0.9788314700126648,0.3092852781308668,0.31268079387105424,2.269046790037053,28.070186279560577,,True
1jcl__1__1.A__1.C,2,0.9786416292190552,0.27995581606447445,0.2909113306303772,2.2629371107970617,39.14857738450747,,True
1jep__5__1.A_2.A__1.E_1.F,0,0.9760252237319946,0.27547963959897037,0.3210067292295461,3.84453725331613,50.51896932891204,,True
1jep__5__1.A_2.A__1.E_1.F,1,0.9737877249717712,0.23283023732138158,0.2782858177477699,3.845659852988905,45.50341512885477,,True
1jep__5__1.A_2.A__1.E_1.F,2,0.9737094044685364,0.2642108067897716,0.3028417464857847,3.836938840981302,49.73394543133158,,True
1js4__1__1.A__1.C,0,0.9490990042686462,0.5596273841863816,0.5643072572376264,6.638973906830209,6.927011600155376,,True
1js4__1__1.A__1.C,1,0.9482914805412292,0.6257698556264064,0.6226277427267694,6.681901271158642,6.919721089882288,,True
1js4__1__1.A__1.C,2,0.947881817817688,0.564876818303474,0.5694702487352818,6.6799245647505945,6.986553139482378,,True
1juh__2__1.B_2.D__2.H,0,0.9171352386474609,13.925178023250533,13.818338660555447,4.77145220962074,97.95792291755387,,True
1juh__2__1.B_2.D__2.H,1,0.9150059819221497,13.946241443927269,13.841881298261105,5.025843540350833,93.54036289274883,,True
1juh__2__1.B_2.D__2.H,2,0.9036996960639954,13.96408872953644,13.85716318271534,4.871595833068847,113.52320317198846,,True
1juh__2__1.B__1.GA_1.X,0,0.9434167742729187,2.5302862699345576,2.503926279983195,3.3797128545003687,94.6948446149148,,True
1juh__2__1.B__1.GA_1.X,1,0.9432927966117859,2.2289416140115943,2.201140389551487,3.392886154704754,95.61987456179958,,True
1juh__2__1.B__1.GA_1.X,2,0.9338206648826599,2.588182655261154,2.5543060105093085,3.2923820418176244,85.39568191324764,,True
1ka1__1__1.A__1.B_1.C_1.D,0,0.9786133766174316,0.23660235406645058,0.2577870079492253,3.209549647694204,26.051387390366813,,True
1ka1__1__1.A__1.B_1.C_1.D,1,0.9784029126167297,0.2275019757365995,0.27527113048924,3.218890469938803,27.16072103853897,,True
1ka1__1__1.A__1.B_1.C_1.D,2,0.9776841402053833,0.24705132696958418,0.2718508832961478,3.2226254753945325,43.08933056389301,,True
1kv3__2__1.B_1.F__1.L,0,0.9377730488777161,8.656574096968551,8.632087377758234,4.578466014563533,238.0485222541675,,True
1kv3__2__1.B_1.F__1.L,1,0.9373287558555603,8.410728375734706,8.390333029902061,4.717362025801114,267.3692943252165,,True
1kv3__2__1.B_1.F__1.L,2,0.9369220733642578,8.912197430210705,8.88773278765254,4.600942837108922,270.77194342676484,,True
1l1y__3__1.C__1.I,0,0.9370194673538208,0.4681381166812124,0.4675275181024599,3.782509519451528,4.607508014000531,,True
1l1y__3__1.C__1.I,1,0.9366281628608704,0.483693673394069,0.483131916808807,4.029304052698385,4.566847320826896,,True
1l1y__3__1.C__1.I,2,0.9345815777778625,0.4449006799682001,0.4472182758453358,4.165140476945348,4.610161844449518,,True
1l2a__1__1.A__1.G,0,0.9336647987365723,0.4824437741877866,0.4837295130782102,3.764725782010354,4.604439930116788,,True
1l2a__1__1.A__1.G,1,0.930493175983429,0.4741075296938611,0.4783401656535349,3.835171832319725,4.6329122046891,,True
1l2a__1__1.A__1.G,2,0.9185869097709656,0.46827403400152834,0.47171008290606303,3.7498030996777523,4.62867828100382,,True
1l4u__1__1.A__1.C_1.J,0,0.9164377450942993,0.5890137441892169,0.6555342754999455,3.094177770115714,52.28835196470801,,True
1l4u__1__1.A__1.C_1.J,1,0.9163529276847839,0.7397635974256069,0.7564967943478893,3.080399186248436,48.06124469188593,,True
1l4u__1__1.A__1.C_1.J,2,0.91545170545578,0.7164108737516628,0.7837827288835253,3.125009654875605,42.73659888458863,,True
1l4y__1__1.A__1.B_1.H,0,0.919175922870636,0.6473213898388055,0.6818260388768326,3.0806623409391727,36.60000171068605,,True
1l4y__1__1.A__1.B_1.H,1,0.918332576751709,0.6087419630256392,0.6714300496187067,3.098962470487594,34.822896132243756,,True
1l4y__1__1.A__1.B_1.H,2,0.9180693030357361,0.5729833058760895,0.6381832355708185,3.0802402207375765,39.32610483437744,,True
1lhu__1__2.A__2.C,0,0.9681156277656555,0.4769459759273322,0.44739263813024066,3.771496520915666,52.78412964045159,,True
1lhu__1__2.A__2.C,1,0.9680997729301453,0.2996582635178512,0.32736004128849533,3.7638610263256944,58.686831900350526,,True
1lhu__1__2.A__2.C,2,0.9675998091697693,0.3727919167699188,0.36466656844541323,3.764178919744318,54.8862728056843,,True
1lhv__1__2.A__2.D,0,0.9509111642837524,0.6064565866004858,0.6551818221595123,3.5664479919616863,61.02862995348986,,True
1lhv__1__2.A__2.D,1,0.9497475624084473,0.6005678423996605,0.6555628240451014,3.5683427874725298,52.86583256492428,,True
1lhv__1__2.A__2.D,2,0.9497014284133911,0.6152717122865828,0.6736489238152622,3.656240370920497,59.61901556623488,,True
1lor__1__1.A_2.A__1.B,0,0.9842044711112976,0.22761448109756724,0.24355559908988433,3.506550701928571,72.30645849909826,,True
1lor__1__1.A_2.A__1.B,1,0.9838431477546692,0.2669479352075236,0.30587342614022334,3.5115390688435606,73.77115431306343,,True
1lor__1__1.A_2.A__1.B,2,0.9838259816169739,0.24894638820129772,0.26022520121370507,3.5603915141000053,65.02564022927626,,True
1los__1__1.A_1.B__1.E,0,0.9744122624397278,15.940367591126806,15.896786239287762,3.8882298683279384,67.50756742060567,,True
1los__1__1.A_1.B__1.E,1,0.9741278886795044,15.91009466511997,15.864000869981256,3.813715262784841,68.55343901935885,,True
1los__1__1.A_1.B__1.E,2,0.9739816784858704,15.913506111612577,15.86860455648935,3.8851336428434426,67.74415615211326,,True
1lqv__2__1.B__1.J,0,0.9194284677505493,0.6019198960708014,0.6214124621898636,3.31833987435951,90.43646119237528,,True
1lqv__2__1.B__1.J,1,0.9188767671585083,0.7998374036947559,0.8323658817768126,3.4036716182339015,100.15075559339815,,True
1lqv__2__1.B__1.J,2,0.9118946194648743,0.6492534377916176,0.6902939138658865,3.436245437114007,83.23479741885086,,True
1m4i__1__1.A__1.D,0,0.9761083722114563,0.5056102437049389,0.5568719223042143,5.1910236960372815,5.728528897870401,,True
1m4i__1__1.A__1.D,1,0.9759387373924255,0.5053777513213226,0.516106055688511,5.211348976621913,5.746302177624563,,True
1m4i__1__1.A__1.D,2,0.9758352637290955,0.5359411210369409,0.5825132353133282,5.205558758082918,5.7317093628722064,,True
1nfs__1__1.A__1.D_1.E,0,0.971832275390625,0.3334508851186934,0.39125935902692316,1.661048483778358,19.9202756291889,,True
1nfs__1__1.A__1.D_1.E,1,0.9713762402534485,0.334004476875457,0.3898532263328817,1.5259329807736794,14.946496039444927,,True
1nfs__1__1.A__1.D_1.E,2,0.9707773327827454,0.3286200484025947,0.3856515417675566,1.5234495814237856,19.821898894548784,,True
1nme__2__3.A_4.A_4.B__4.C_4.D,0,0.940427303314209,13.724306185902963,13.739072158577068,2.7342817894363427,95.01294718368341,,True
1nme__2__3.A_4.A_4.B__4.C_4.D,1,0.9362470507621765,13.63134520259377,13.647988501433181,2.7912725529919817,86.34528302931068,,True
1nme__2__3.A_4.A_4.B__4.C_4.D,2,0.9327557682991028,13.66951940268254,13.687803526792084,2.714864568014926,100.06446851934419,,True
1nup__1__1.A_1.B__1.E,0,0.9618687629699707,0.661878276559105,0.6965158532829242,2.8575455337052413,30.133189173612656,,True
1nup__1__1.A_1.B__1.E,1,0.9618563055992126,0.6179141884402208,0.6718658730544622,2.9507029966014118,30.461563057549935,,True
1nup__1__1.A_1.B__1.E,2,0.9618180394172668,0.6524225636151253,0.7245685441620775,2.9356133063787904,24.62344066867253,,True
1nx9__1__1.A__1.E,0,0.922944188117981,2.577469999433416,2.5665673192159666,4.816057960215283,207.83586407848384,,True
1nx9__1__1.A__1.E,1,0.9219142198562622,1.7454977878218707,1.7432687653547807,4.920454247643833,189.40418629767225,,True
1nx9__1__1.A__1.E,2,0.9197667241096497,2.862864791401284,2.840066882085324,5.007567715170826,211.5691837220944,,True
1o94__1__1.C__1.M,0,0.9751785397529602,0.619168740675246,0.6652003763443158,2.6312905253400083,82.70533970985029,,True
1o94__1__1.C__1.M,1,0.9749991297721863,0.7115155082075326,0.7335114951198172,2.6265456362506496,84.54825300280359,,True
1o94__1__1.C__1.M,2,0.9749681353569031,0.636928064291426,0.6734866686929194,2.624407779929957,89.0978792206004,,True
1oik__1__2.A__2.C_2.D_2.E,0,0.9397274851799011,0.9112564707972456,1.0247944594107945,2.141150022292058,97.8937992976219,,True
1oik__1__2.A__2.C_2.D_2.E,1,0.9357789158821106,0.8818209991614376,0.9532017275795986,2.0842729749863422,96.93295552676523,,True
1oik__1__2.A__2.C_2.D_2.E,2,0.9258524775505066,0.8710961116450147,0.9396620885291741,2.049060718162199,109.7238451964399,,True
1omz__2__1.A__1.C_1.D,0,0.9667741656303406,1.5494193634371145,1.5506440122132898,4.002070247782765,72.50612219438209,,True
1omz__2__1.A__1.C_1.D,1,0.9662043452262878,1.2925326174857836,1.2876592054395013,4.005117379905371,81.49535939092735,,True
1omz__2__1.A__1.C_1.D,2,0.964941143989563,1.2367543206434561,1.2649173505618274,4.00744788368602,80.51473558331594,,True
1on6__1__1.A__1.C_1.D,0,0.9697343707084656,1.2812430378895818,1.2659442465599833,4.1225992456684,86.8647195930221,,True
1on6__1__1.A__1.C_1.D,1,0.9683882594108582,2.0486664963782157,2.0922253284281798,4.072815823989937,67.71435194293217,,True
1on6__1__1.A__1.C_1.D,2,0.9661648869514465,1.996808253803204,2.0445121358488616,4.091423470424764,67.54871449250344,,True
1pj6__1__2.A__2.C,0,0.920259952545166,0.5842209224688102,0.5772681659613401,5.947983513346934,159.683256194881,,True
1pj6__1__2.A__2.C,1,0.9175176620483398,0.5473464627946686,0.5432202587967604,5.948262410869446,169.98333337841538,,True
1pj6__1__2.A__2.C,2,0.9139397740364075,0.5231500066948648,0.5233040645273113,5.863077709600061,136.36497166668664,,True
1pwu__2__1.B__1.E_1.F,0,0.9183832406997681,1.9810848428706267,1.9602170511114656,3.8460591686355756,151.27712598041006,,True
1pwu__2__1.B__1.E_1.F,1,0.9163252115249634,1.8551537412700785,1.8437935160157137,3.648002420774445,143.75519187357077,,True
1pwu__2__1.B__1.E_1.F,2,0.9152407050132751,2.1042764321199168,2.0921690751777997,3.724871756184382,132.66226129630837,,True
1q91__1__1.A__1.B_1.C_1.D,0,0.972784161567688,0.26600454521143385,0.2744079439226337,3.095035456787631,49.26990848957839,,True
1q91__1__1.A__1.B_1.C_1.D,1,0.972352147102356,0.3242263195646707,0.33388728734990947,3.08649540028353,55.67743955268469,,True
1q91__1__1.A__1.B_1.C_1.D,2,0.9722068905830383,0.2976447140746702,0.30499029091866064,3.109583209788091,53.44303646173185,,True
1q92__1__1.A__1.C,0,0.9711554646492004,0.22484555044875046,0.22720244907303633,2.278526041831756,58.694692244565104,,True
1q92__1__1.A__1.C,1,0.97109454870224,0.24698580775260198,0.24911300619768084,2.3290259372435522,56.952041102926884,,True
1q92__1__1.A__1.C,2,0.970256507396698,0.1937749088148876,0.20016584102589205,2.312082512099601,57.13621403140136,,True
1qk0__1__1.A__1.E,0,0.9409786462783813,0.6158274586275253,0.6129191101506943,3.4797149659610134,45.7558414748481,,True
1qk0__1__1.A__1.E,1,0.9370314478874207,0.6471665042137118,0.6506050112562997,3.478808181669265,46.680853327982035,,True
1qk0__1__1.A__1.E,2,0.9352224469184875,0.6337907585446606,0.632298211281833,3.4603134230463364,38.402279029282326,,True
1qk2__1__1.A__1.E,0,0.9417981505393982,0.49996244334114104,0.505257536314534,3.5092851846908566,45.25179214919875,,True
1qk2__1__1.A__1.E,1,0.9378482699394226,0.497985070580774,0.4966859786061835,3.5082884314010476,47.25941993175238,,True
1qk2__1__1.A__1.E,2,0.9377426505088806,0.4915299636844341,0.4988902799503938,3.5232842405961367,53.58003424251026,,True
1qmg__2__1.D__1.R,0,0.957751452922821,0.4684092954558119,0.48618652410307056,6.064042055983248,80.59764671983297,,True
1qmg__2__1.D__1.R,1,0.9565609097480774,0.4804974005718105,0.4952800770998501,6.030662213626589,76.81604025104393,,True
1qmg__2__1.D__1.R,2,0.9563911557197571,0.5182817588365772,0.5245468307165374,6.027072143462409,84.67911680352482,,True
1qnf__1__1.A__1.C,0,0.9696866273880005,0.5398595521900978,0.5750314268421645,3.701162199277687,89.09467223365871,,True
1qnf__1__1.A__1.C,1,0.9695085883140564,0.5813213580650857,0.6210380271372333,3.694137768336812,87.26492404123823,,True
1qnf__1__1.A__1.C,2,0.9692832827568054,0.568065837049799,0.6084603821305942,3.682644358785643,84.48043473104381,,True
1qwu__1__1.A__1.C_1.D,0,0.9756348729133606,0.4812066949243497,0.4867520187639073,2.0261829395221467,3.7108640236038415,,True
1qwu__1__1.A__1.C_1.D,1,0.975328266620636,0.5265448260485015,0.5350884764799293,2.035822878856996,3.717966746570804,,True
1qwu__1__1.A__1.C_1.D,2,0.9753090739250183,0.506575257625484,0.5104359389397607,2.019637253142017,3.717188861462706,,True
1r34__1__1.A__1.C_1.D,0,0.9763550162315369,0.45090599030062384,0.4629442671257927,3.041506585595775,87.4815571300875,,True
1r34__1__1.A__1.C_1.D,1,0.9760530591011047,0.5244962162881976,0.5231635998097584,2.964500840737959,66.81706782915361,,True
1r34__1__1.A__1.C_1.D,2,0.9758357405662537,0.5073679414548373,0.5135835516455354,3.0049760353686854,86.38313266103131,,True
1r6w__1__1.A__1.B_1.C,0,0.9814442992210388,0.6661567686420466,0.6607372864672241,2.2736409887578155,31.400626368799415,,True
1r6w__1__1.A__1.B_1.C,1,0.9807755351066589,0.7184784405417124,0.7160435280849191,2.2122549956731667,43.790270068884965,,True
1r6w__1__1.A__1.B_1.C,2,0.9807179570198059,0.590557671784496,0.6008728167035069,2.2832566713011544,36.60538532945183,,True
1rlz__1__1.A_2.A_3.A_4.A__2.B_3.B,0,0.9646643996238708,1.3365242137466906,1.3405754378335806,6.356383023391002,33.74945050832141,,True
1rlz__1__1.A_2.A_3.A_4.A__2.B_3.B,1,0.9641425013542175,1.4237813791414298,1.4260397250379457,6.378203004014979,39.94170545364149,,True
1rlz__1__1.A_2.A_3.A_4.A__2.B_3.B,2,0.9640024304389954,1.315199093643585,1.3172871713446763,6.3577802425025975,44.762589499034696,,True
1rwn__1__2.A_2.B__2.C,0,0.8979232907295227,15.649354565672867,15.574229048231436,5.208691059677977,63.772825349470395,,True
1rwn__1__2.A_2.B__2.C,1,0.8870202302932739,15.656467941134743,15.577101022489035,5.15019853037032,67.92219300390306,,True
1rwn__1__2.A_2.B__2.C,2,0.8865898251533508,15.567570717514126,15.48370274081812,5.177519477810158,89.36884643552368,,True
1rwo__1__2.A_2.B__2.C,0,0.8325878381729126,15.66510090421657,15.578864058277414,5.780346821011842,60.40316681045545,,True
1rwo__1__2.A_2.B__2.C,1,0.8299315571784973,15.531512672615367,15.462532755450605,5.735679881140763,67.32052794780157,,True
1rwo__1__2.A_2.B__2.C,2,0.8294112086296082,15.469056892820081,15.394527366224697,5.848836244394852,62.38342616217634,,True
1s2g__1__1.A_2.C__1.D,0,0.973082959651947,6.619618552011697,6.420433671249288,3.402868420363559,23.388417538269756,,True
1s2g__1__1.A_2.C__1.D,1,0.9729993939399719,6.637720599058575,6.437883788907562,3.3823083419822817,15.658060611426663,,True
1s2g__1__1.A_2.C__1.D,2,0.9726435542106628,6.657145290166319,6.45577881346364,3.3918825260222065,34.84901143026394,,True
1s4m__2__1.B__1.E,0,0.971135139465332,1.1585359108779376,1.2099917650026677,3.030049277729681,46.73944993198406,,True
1s4m__2__1.B__1.E,1,0.9698814749717712,1.0769535416905185,1.0982230738675849,3.024798092704537,52.84002781982614,,True
1s4m__2__1.B__1.E,2,0.9695542454719543,1.1758970550546648,1.1960632885283307,3.027057526874323,33.04563828925755,,True
1tcb__1__1.A__1.C,0,0.9076676368713379,0.8934986714938553,0.854223401751446,4.542382792628676,62.06171528665179,,True
1tcb__1__1.A__1.C,1,0.9032048583030701,0.8609538460076718,0.8208452599434712,4.704797070564353,49.83688195324251,,True
1tcb__1__1.A__1.C,2,0.8970982432365417,0.867830897265499,0.8338436880092674,4.249018262079188,65.08033201496879,,True
1tcc__1__1.A__1.C,0,0.9040238261222839,0.8413980366930438,0.8101803690175462,4.2340866936528565,43.75144065628011,,True
