mol_pred_loaded,mol_true_loaded,mol_cond_loaded,sanitization,all_atoms_connected,molecular_formula,molecular_bonds,double_bond_stereochemistry,tetrahedral_chirality,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,rmsd_≤_2å,passes_valence_checks,passes_kekulization,inchi_crystal_valid,inchi_docked_valid,inchi_crystal,inchi_docked,inchi_overall,inchi_version,hydrogens,net_charge,protons,stereo_sp3,stereo_sp3_inverted,stereo_type,stereochemistry_preserved,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,ensemble_avg_energy,mol_pred_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,rmsd,kabsch_rmsd,centroid_distance,score,method,protein,rank
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C8H15NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h5-8,10,12-13H,2-3H2,1H3,(H,9,11)/t5-,6+,7+,8+/m0/s1","InChI=1S/C8H17NO5/c1-4(11)9-5-3-14-6(2-10)8(13)7(5)12/h4-13H,2-3H2,1H3/t4-,5+,6-,7-,8-/m1/s1",False,True,False,True,True,False,False,True,False,14,0.8804687848581528,1.016127634250916,0,0,19,1.0291143243481031,0,58,1.1393855681178902,0,14,19,58,0,0,,0,0,,38.43292547831874,145.74522873976804,3.792197105109463,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,92.30778559340574,0.9287128448486328,boltz,6rtw__1__1.A__1.D,5
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1","InChI=1S/C21H47N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h9-21,24-26,29-37,43-44H,1-8,22-23H2/t9-,10+,11+,12-,13+,14+,15+,16+,17-,18-,19+,20+,21+/m0/s1",False,True,False,True,False,False,False,True,False,48,0.8757950088739321,1.0218094434546827,0,0,73,1.0648944138426986,0,825,1.060084801788163,0,48,73,825,0,0,,0,0,,284.275775985684,49419.4085497722,173.84319285882782,0.7588675773809287,50,37,7920,C,C,1.7,1.7,3.4,0.7588675773809287,3.4,0.22319634628850846,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.17402494555533557,,,,,,32.93507477784766,0.9646643996238708,boltz,1rlz__1__1.A_2.A_3.A_4.A__2.B_3.B,1
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1","InChI=1S/C21H47N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h9-21,24-26,29-37,43-44H,1-8,22-23H2/t9-,10+,11+,12-,13+,14+,15+,16+,17-,18-,19+,20+,21+/m0/s1",False,True,False,True,False,False,False,True,False,48,0.8781224103579879,1.0242645798794985,0,0,73,1.081769939911244,0,825,1.041637218360863,0,48,73,825,0,0,,0,0,,284.275775985684,50217.65302449487,176.65118616024395,5.12490965774032,0,15,8293,O,N,1.55,1.6,3.1500000000000004,5.15088002189917,3.1500000000000004,1.6352000069521173,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,39.241319153515434,0.9641425013542175,boltz,1rlz__1__1.A_2.A_3.A_4.A__2.B_3.B,2
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1","InChI=1S/C21H47N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h9-21,24-26,29-37,43-44H,1-8,22-23H2/t9-,10+,11+,12-,13+,14+,15+,16+,17-,18-,19+,20+,21+/m0/s1",False,True,False,True,False,False,False,True,False,48,0.8735505948075306,1.0212722477095328,0,0,73,1.0627531805180848,0,825,1.0698660902090138,0,48,73,825,0,0,,0,0,,284.275775985684,45413.220382096966,159.750581014627,4.932956314422417,0,32,8294,C,N,1.7,1.6,3.3,5.026497587784162,3.3,1.523181087207322,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,44.030989431075035,0.9640024304389954,boltz,1rlz__1__1.A_2.A_3.A_4.A__2.B_3.B,3
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1","InChI=1S/C21H47N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h9-21,24-26,29-37,43-44H,1-8,22-23H2/t9-,10+,11+,12-,13+,14+,15+,16+,17-,18-,19+,20+,21+/m0/s1",False,True,False,True,False,False,False,True,False,48,0.875563419373412,1.0249526969230196,0,0,73,1.081146113364634,0,825,1.0420799410555295,0,48,73,825,0,0,,0,0,,284.275775985684,52912.69782350964,186.13157466563138,0.2941938136671132,106,0,8440,N,C,1.6,1.7,3.3,0.2941938136671132,3.3,0.08914964050518583,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.4031274586939418,,,,,,33.32604732863799,0.9638080596923828,boltz,1rlz__1__1.A_2.A_3.A_4.A__2.B_3.B,4
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C21H27N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h1-4,7-8,10-11,13-16,20-21,29-32H,5-6H2,(H5-,22,23,24,25,33,34,35,36,37)/p+1/t10-,11-,13-,14-,15-,16-,20-,21-/m1/s1","InChI=1S/C21H47N7O14P2/c22-17-12-19(25-7-24-17)28(8-26-12)21-16(32)14(30)11(41-21)6-39-44(36,37)42-43(34,35)38-5-10-13(29)15(31)20(40-10)27-3-1-2-9(4-27)18(23)33/h9-21,24-26,29-37,43-44H,1-8,22-23H2/t9-,10+,11+,12-,13+,14+,15+,16+,17-,18-,19+,20+,21+/m0/s1",False,True,False,True,False,False,False,True,False,48,0.8730587777617018,1.0220199729664805,0,0,73,1.0675334050116925,0,825,1.0585728474567921,0,48,73,825,0,0,,0,0,,284.275775985684,47597.824081520645,167.43538529261687,0.40602832413515266,111,18,8316,O,N,1.55,1.6,3.1500000000000004,0.40602832413515266,3.1500000000000004,0.12889788067782623,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.43287401574803147,,,,,,25.692737224742906,0.963615357875824,boltz,1rlz__1__1.A_2.A_3.A_4.A__2.B_3.B,5
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C13H19N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h3-8H2,1-2H3,(H,14,15)","InChI=1S/C13H27N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h9-15,19-20H,3-8H2,1-2H3/t9-,10+,11-,12+,13-/m0/s1",False,True,False,True,True,False,False,False,False,23,0.8626591464733394,1.0059701562295078,0,0,33,1.05220186893408,0,154,1.0719159031861876,0,23,33,154,0,0,,0,0,,67.1735398150401,706.653931743773,10.519825718423041,0.7523602860332276,38,18,717,C,N,1.7,1.6,3.3,0.7523602860332276,3.3,0.22798796546461442,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.310587340809732,,,,,,38.60342499503041,0.9746783375740051,boltz,6o9x__1__1.A__1.B,1
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C13H19N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h3-8H2,1-2H3,(H,14,15)","InChI=1S/C13H27N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h9-15,19-20H,3-8H2,1-2H3/t9-,10+,11-,12+,13-/m0/s1",False,True,False,True,True,False,False,False,False,23,0.8632615335231935,1.0058164755217844,0,0,33,1.0492782243701884,0,154,1.0738276092206656,0,23,33,154,0,0,,0,0,,67.1735398150401,745.045483775464,11.091353616720507,0.5510907366305482,99,7,2416,S,C,1.8,1.7,3.5,0.5885354704688581,3.5,0.16815299156253088,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.7061611374407583,,,,,,14.64498061575459,0.9744254946708679,boltz,6o9x__1__1.A__1.B,2
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C13H19N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h3-8H2,1-2H3,(H,14,15)","InChI=1S/C13H27N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h9-15,19-20H,3-8H2,1-2H3/t9-,10+,11-,12+,13-/m0/s1",False,True,False,True,True,False,False,False,False,23,0.8653377718753122,1.0072201518957407,0,0,33,1.0514865838585798,0,154,1.009825240133486,0,23,33,154,0,0,,0,0,,67.1735398150401,694.6402010130261,10.340979542327121,0.6530796276106001,56,6,788,C,C,1.7,1.7,3.4,0.6530796276106001,3.4,0.1920822434148824,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.37523665278303675,,,,,,38.95710803329041,0.9725022315979004,boltz,6o9x__1__1.A__1.B,3
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C13H19N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h3-8H2,1-2H3,(H,14,15)","InChI=1S/C13H27N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h9-15,19-20H,3-8H2,1-2H3/t9-,10-,11-,12+,13+/m0/s1",False,True,False,True,True,False,False,False,False,23,0.8653335477320563,1.0074329061048877,0,0,33,1.0492186411344209,0,154,1.0533229591147948,0,23,33,154,0,0,,0,0,,67.1735398150401,1195.9434205212192,17.803787381373766,0.6960380736712611,74,2,803,C,O,1.7,1.55,3.25,0.6960380736712611,3.25,0.21416556112961882,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.5497827319100699,,,,,,34.75205975141598,0.9723241925239563,boltz,6o9x__1__1.A__1.B,4
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,"InChI=1S/C13H19N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h3-8H2,1-2H3,(H,14,15)","InChI=1S/C13H27N5OS2/c1-16-10-9(11(20)17(2)13(16)19)14-12(15-10)21-8-7-18-5-3-4-6-18/h9-15,19-20H,3-8H2,1-2H3/t9-,10+,11-,12+,13+/m0/s1",False,True,False,True,True,False,False,False,False,23,0.8650679887597013,1.0052648944054479,0,0,33,1.060035415550041,0,154,1.06061276520522,0,23,33,154,0,0,,0,0,,67.1735398150401,743.6675547266855,11.070840643121489,0.5952176072664527,58,2,717,C,N,1.7,1.6,3.3,0.5952176072664527,3.3,0.18036897189892506,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.502851711026616,,,,,,38.09861841199093,0.9720614552497864,boltz,6o9x__1__1.A__1.B,5
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H19N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h1-7,10-13,22-23H,8-9H2,(H2,21,24,25,26)","InChI=1S/C20H41N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h14-28H,1-13H2/t14-,15-,16+,17+,18-,19-,20+/m0/s1",False,True,False,True,True,False,False,False,False,33,0.8537868983921322,1.0170171864510478,0,0,46,1.1351030357712564,0,356,0.9564988576521396,0,33,46,356,0,0,,0,0,,60.593637826783464,1283.1917796479145,21.177005138990367,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,204.0251774471774,0.9490984082221985,boltz,7db7__1__2.A__2.C,1
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H19N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h1-7,10-13,22-23H,8-9H2,(H2,21,24,25,26)","InChI=1S/C20H41N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h14-28H,1-13H2/t14-,15-,16+,17+,18-,19-,20+/m0/s1",False,True,False,True,True,False,False,False,False,33,0.8547044839185156,1.016222667460958,0,0,46,1.1360259940162316,0,356,0.9645482767424156,0,33,46,356,0,0,,0,0,,60.593637826783464,990.150090945587,16.340825975428118,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,203.23806350148973,0.9455429315567017,boltz,7db7__1__2.A__2.C,2
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H19N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h1-7,10-13,22-23H,8-9H2,(H2,21,24,25,26)","InChI=1S/C20H41N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h14-28H,1-13H2/t14-,15-,16+,17+,18-,19-,20+/m0/s1",False,True,False,True,True,False,False,False,False,33,0.8526783434029481,0.9988120350506768,0,0,46,1.136581802532174,0,356,0.93341339318869,0,33,46,356,0,0,,0,0,,60.593637826783464,1098.197227732684,18.12396923373466,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,197.37148211991297,0.9440704584121704,boltz,7db7__1__2.A__2.C,3
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H19N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h1-7,10-13,22-23H,8-9H2,(H2,21,24,25,26)","InChI=1S/C20H41N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h14-28H,1-13H2/t14-,15-,16+,17+,18-,19-,20+/m0/s1",False,True,False,True,True,False,False,False,False,33,0.8545449746029891,1.0139833650794583,0,0,46,1.1375340743093094,0,356,0.9853654561504795,0,33,46,356,0,0,,0,0,,60.593637826783464,1245.512052000018,20.55516217000392,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,196.02444211429068,0.9432650804519653,boltz,7db7__1__2.A__2.C,4
True,True,True,True,True,False,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C20H19N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h1-7,10-13,22-23H,8-9H2,(H2,21,24,25,26)","InChI=1S/C20H41N5O3S2/c26-19(25-20-21-10-11-29-20)24-15-4-3-5-16(12-15)30(27,28)23-9-8-14-13-22-18-7-2-1-6-17(14)18/h14-28H,1-13H2/t14-,15-,16+,17+,18-,19-,20+/m0/s1",False,True,False,True,True,False,False,False,False,33,0.8611312578249174,1.021116622047994,0,0,46,1.1346103598819073,0,356,1.0293868015676546,0,33,46,356,0,0,,0,0,,60.593637826783464,1352.3407934883296,22.318197784298913,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,202.46201126047768,0.9430916905403137,boltz,7db7__1__2.A__2.C,5
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C15H23N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h3-6,8-11,14-15,21-25H,1-2H2,(H,26,27)(H,28,29)(H2,16,17,18)/t5-,6-,8-,9-,10-,11-,14-,15-/m1/s1","InChI=1S/C15H35N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h5-15,17-19,21-29,35-36H,1-4,16H2/t5-,6-,7-,8-,9-,10-,11-,12+,13-,14-,15-/m1/s1",False,True,False,True,True,False,True,True,False,39,0.8860069825760791,1.0292630332386135,0,0,60,1.057868424498834,0,531,1.0969317437514199,0,39,60,531,0,0,,0,0,,213.69170556699555,38683.854349839465,181.02646636282986,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,40.68235220968054,0.9645587205886841,boltz,6lft__1__1.A__1.B_1.C,1
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C15H23N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h3-6,8-11,14-15,21-25H,1-2H2,(H,26,27)(H,28,29)(H2,16,17,18)/t5-,6-,8-,9-,10-,11-,14-,15-/m1/s1","InChI=1S/C15H35N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h5-15,17-19,21-29,35-36H,1-4,16H2/t5-,6-,7+,8-,9-,10-,11-,12+,13-,14-,15-/m1/s1",False,True,False,True,True,False,True,True,False,39,0.8845160761776383,1.031068001185906,0,0,60,1.060514444379616,0,531,1.1055992360766085,0,39,60,531,0,0,,0,0,,213.69170556699555,37165.93936711393,173.92317249048233,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,42.75708398446,0.9644392132759094,boltz,6lft__1__1.A__1.B_1.C,2
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C15H23N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h3-6,8-11,14-15,21-25H,1-2H2,(H,26,27)(H,28,29)(H2,16,17,18)/t5-,6-,8-,9-,10-,11-,14-,15-/m1/s1","InChI=1S/C15H35N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h5-15,17-19,21-29,35-36H,1-4,16H2/t5-,6-,7+,8-,9-,10-,11-,12+,13-,14-,15-/m1/s1",False,True,False,True,True,False,True,True,False,39,0.8857067242754493,1.0321702616887143,0,0,60,1.0591790980019513,0,531,1.1092141801722013,0,39,60,531,0,0,,0,0,,213.69170556699555,25740.22100376491,120.45493733819708,1.831373801275971,3,32,1234,C,O,1.7,1.55,3.25,1.831373801275971,3.25,0.5634996311618372,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.023971377459749553,,,,,,29.0986576433264,0.9643629193305969,boltz,6lft__1__1.A__1.B_1.C,3
True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,"InChI=1S/C15H23N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h3-6,8-11,14-15,21-25H,1-2H2,(H,26,27)(H,28,29)(H2,16,17,18)/t5-,6-,8-,9-,10-,11-,14-,15-/m1/s1","InChI=1S/C15H35N5O14P2/c16-12-7-13(18-3-17-12)20(4-19-7)14-10(23)8(21)5(32-14)1-30-35(26,27)34-36(28,29)31-2-6-9(22)11(24)15(25)33-6/h5-15,17-19,21-29,35-36H,1-4,16H2/t5-,6-,7-,8-,9-,10-,11-,12+,13-,14-,15-/m1/s1",False,True,False,True,True,False,True,True,False,39,0.8823036757230466,1.0297891623108688,0,0,60,1.0566683820881204,0,531,1.1053820921707769,0,39,60,531,0,0,,0,0,,213.69170556699555,48370.09770097371,226.35458672872522,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,,,42.08694521282367,0.9643083810806274,boltz,6lft__1__1.A__1.B_1.C,4
