rmsd,score,method,protein,rank
0.3622838519059502,,chai-1,3ca5__2__2.A__2.D,5
0.6147250171522352,,chai-1,6y88__6__1.F__1.U,1
0.6125003896665842,,chai-1,6y88__6__1.F__1.U,2
0.4475754734112814,,chai-1,6y88__6__1.F__1.U,3
0.4956290511738802,,chai-1,6y88__6__1.F__1.U,4
0.6072700073437529,,chai-1,6y88__6__1.F__1.U,5
0.1537796305621755,,chai-1,1lqv__2__1.B__1.J,1
0.4967173340306763,,chai-1,1lqv__2__1.B__1.J,2
0.5256116330807341,,chai-1,1lqv__2__1.B__1.J,3
0.12670975368356385,,chai-1,1lqv__2__1.B__1.J,4
0.0926015242640101,,chai-1,1lqv__2__1.B__1.J,5
1.4519333813587643,,chai-1,8eg6__2__1.G_1.H__1.AA,1
1.1629823524075684,,chai-1,8eg6__2__1.G_1.H__1.AA,2
1.1630228974941414,,chai-1,8eg6__2__1.G_1.H__1.AA,3
1.215211571070262,,chai-1,8eg6__2__1.G_1.H__1.AA,4
1.226192479917948,,chai-1,8eg6__2__1.G_1.H__1.AA,5
0.41270685418204495,,chai-1,5e62__2__2.C_2.D_3.D__3.N,1
0.6230081449170186,,chai-1,5e62__2__2.C_2.D_3.D__3.N,2
0.589189193114395,,chai-1,5e62__2__2.C_2.D_3.D__3.N,3
0.5264643157364645,,chai-1,5e62__2__2.C_2.D_3.D__3.N,4
0.5570054895258503,,chai-1,5e62__2__2.C_2.D_3.D__3.N,5
1.9982238738291065,,chai-1,6hmh__1__1.A__1.B_1.D_1.E,1
2.329020791365227,,chai-1,6hmh__1__1.A__1.B_1.D_1.E,2
2.3997834830835245,,chai-1,6hmh__1__1.A__1.B_1.D_1.E,3
2.185178016595199,,chai-1,6hmh__1__1.A__1.B_1.D_1.E,4
2.260487038371438,,chai-1,6hmh__1__1.A__1.B_1.D_1.E,5
0.4402075730602782,,chai-1,4tlb__1__1.A_1.F__1.V_1.W,1
0.6126063277890356,,chai-1,4tlb__1__1.A_1.F__1.V_1.W,2
0.6351836335056895,,chai-1,4tlb__1__1.A_1.F__1.V_1.W,3
0.6540285325987482,,chai-1,4tlb__1__1.A_1.F__1.V_1.W,4
0.3731421240871748,,chai-1,4tlb__1__1.A_1.F__1.V_1.W,5
1.9539228638592827,,chai-1,7siy__1__1.A__1.B,1
1.9142295914855771,,chai-1,7siy__1__1.A__1.B,2
2.2221533733626018,,chai-1,7siy__1__1.A__1.B,3
2.399076280817998,,chai-1,7siy__1__1.A__1.B,4
1.9451228333405368,,chai-1,7siy__1__1.A__1.B,5
1.3011495614496056,,chai-1,1wxy__1__1.A__1.C,1
1.2341888617542176,,chai-1,1wxy__1__1.A__1.C,2
1.1693465819504074,,chai-1,1wxy__1__1.A__1.C,3
1.4404620845956537,,chai-1,1wxy__1__1.A__1.C,4
1.265756120695836,,chai-1,1wxy__1__1.A__1.C,5
0.9584199987983436,,chai-1,1h1i__1__1.A_1.C__1.E,1
0.5786367322492024,,chai-1,1h1i__1__1.A_1.C__1.E,2
0.6073924713180818,,chai-1,1h1i__1__1.A_1.C__1.E,3
0.7024347499102424,,chai-1,1h1i__1__1.A_1.C__1.E,4
0.5368860495587296,,chai-1,1h1i__1__1.A_1.C__1.E,5
0.4738249682362773,,chai-1,4my6__2__1.B__1.F,1
0.40229268206906976,,chai-1,4my6__2__1.B__1.F,2
0.3677795636845529,,chai-1,4my6__2__1.B__1.F,3
0.43422402872756194,,chai-1,4my6__2__1.B__1.F,4
0.3810545094512982,,chai-1,4my6__2__1.B__1.F,5
0.581982410573817,,chai-1,7erb__2__1.C__1.L_1.M,1
0.5686389669330274,,chai-1,7erb__2__1.C__1.L_1.M,2
0.5447843434404941,,chai-1,7erb__2__1.C__1.L_1.M,3
0.5614303220911414,,chai-1,7erb__2__1.C__1.L_1.M,4
0.5548578280023497,,chai-1,7erb__2__1.C__1.L_1.M,5
0.2669094450520785,,chai-1,3h65__1__2.A__2.B_2.C_2.D_2.E_2.F,1
0.35379115089503343,,chai-1,3h65__1__2.A__2.B_2.C_2.D_2.E_2.F,2
0.4988181009246444,,chai-1,3h65__1__2.A__2.B_2.C_2.D_2.E_2.F,3
0.4515548092427397,,chai-1,3h65__1__2.A__2.B_2.C_2.D_2.E_2.F,4
2.037561659328721,,chai-1,3h65__1__2.A__2.B_2.C_2.D_2.E_2.F,5
0.5589716220965104,,chai-1,6i6x__2__1.B__1.S,1
0.6648895769365676,,chai-1,6i6x__2__1.B__1.S,2
0.680069295709822,,chai-1,6i6x__2__1.B__1.S,3
0.6971617845328119,,chai-1,6i6x__2__1.B__1.S,4
0.6887875124972828,,chai-1,6i6x__2__1.B__1.S,5
3.2993413321600866,,chai-1,2dey__1__2.A__2.B_2.H,1
3.1265595557352035,,chai-1,2dey__1__2.A__2.B_2.H,2
2.497822640461007,,chai-1,2dey__1__2.A__2.B_2.H,3
3.4497251028203184,,chai-1,2dey__1__2.A__2.B_2.H,4
3.4732074067858703,,chai-1,2dey__1__2.A__2.B_2.H,5
2.0505209384303,,chai-1,6bsl__1__1.A__1.D_1.F,1
2.1714566481449045,,chai-1,6bsl__1__1.A__1.D_1.F,2
3.54867155494526,,chai-1,6bsl__1__1.A__1.D_1.F,3
2.575302623863453,,chai-1,6bsl__1__1.A__1.D_1.F,4
3.7044489919978667,,chai-1,6bsl__1__1.A__1.D_1.F,5
0.8642537799260825,,chai-1,1dp4__2__1.A__1.C,1
1.0498579027939563,,chai-1,1dp4__2__1.A__1.C,2
0.9035270361516832,,chai-1,1dp4__2__1.A__1.C,3
0.8894932681845515,,chai-1,1dp4__2__1.A__1.C,4
0.9414843380918914,,chai-1,1dp4__2__1.A__1.C,5
0.4562004957523493,,chai-1,3f6k__1__1.A__1.C,1
0.5250850419589519,,chai-1,3f6k__1__1.A__1.C,2
0.7679390997063544,,chai-1,3f6k__1__1.A__1.C,3
0.5322118500950712,,chai-1,3f6k__1__1.A__1.C,4
0.75197016507197,,chai-1,3f6k__1__1.A__1.C,5
1.4144366731515334,,chai-1,3vw9__1__1.A_1.B__1.E_1.F,1
1.3674582355754985,,chai-1,3vw9__1__1.A_1.B__1.E_1.F,2
1.986381166661665,,chai-1,3vw9__1__1.A_1.B__1.E_1.F,3
2.005287653523847,,chai-1,3vw9__1__1.A_1.B__1.E_1.F,4
2.0198164719867355,,chai-1,3vw9__1__1.A_1.B__1.E_1.F,5
0.8739179193574398,,chai-1,6tlk__2__1.D__1.R,1
0.7878841131142568,,chai-1,6tlk__2__1.D__1.R,2
0.7678464125047675,,chai-1,6tlk__2__1.D__1.R,3
0.9348272251561354,,chai-1,6tlk__2__1.D__1.R,4
0.9755561070655895,,chai-1,6tlk__2__1.D__1.R,5
1.0320040726421136,,chai-1,2xjb__1__1.A__1.D_1.G,1
1.2081668785917454,,chai-1,2xjb__1__1.A__1.D_1.G,2
1.0130838143763665,,chai-1,2xjb__1__1.A__1.D_1.G,3
1.0298810837966352,,chai-1,2xjb__1__1.A__1.D_1.G,4
1.2390067625759518,,chai-1,2xjb__1__1.A__1.D_1.G,5
2.6623796148035055,,chai-1,6h15__1__1.D__1.G,1
2.5062595791345736,,chai-1,6h15__1__1.D__1.G,2
2.4059591418826245,,chai-1,6h15__1__1.D__1.G,3
2.428344746275337,,chai-1,6h15__1__1.D__1.G,4
2.5097841446903524,,chai-1,6h15__1__1.D__1.G,5
1.0692034589424317,,chai-1,2hmv__1__4.A_4.B__4.C,1
0.9754800959223039,,chai-1,2hmv__1__4.A_4.B__4.C,2
0.8037928811726154,,chai-1,2hmv__1__4.A_4.B__4.C,3
1.0670581963984018,,chai-1,2hmv__1__4.A_4.B__4.C,4
1.04730207746292,,chai-1,2hmv__1__4.A_4.B__4.C,5
1.0487574890333045,,chai-1,5vwo__1__1.A_1.B__1.D,1
0.8965493647068016,,chai-1,5vwo__1__1.A_1.B__1.D,2
1.2594271731375133,,chai-1,5vwo__1__1.A_1.B__1.D,3
0.7755253069964264,,chai-1,5vwo__1__1.A_1.B__1.D,4
1.1059299225219206,,chai-1,5vwo__1__1.A_1.B__1.D,5
1.6572652773291336,,chai-1,6r58__2__1.B__1.F_1.J,1
1.942785149751314,,chai-1,6r58__2__1.B__1.F_1.J,2
2.061193815638181,,chai-1,6r58__2__1.B__1.F_1.J,3
1.24800793687491,,chai-1,6r58__2__1.B__1.F_1.J,4
1.8585308273146004,,chai-1,6r58__2__1.B__1.F_1.J,5
1.3718090477611165,,chai-1,6pe3__1__1.A__1.B,1
1.2940418761855945,,chai-1,6pe3__1__1.A__1.B,2
1.3208040127788034,,chai-1,6pe3__1__1.A__1.B,3
1.3471382708075452,,chai-1,6pe3__1__1.A__1.B,4
1.2804830792485091,,chai-1,6pe3__1__1.A__1.B,5
3.9415674812561408,,chai-1,3ddb__1__1.A_1.B__1.B_1.C,1
3.6822354152604166,,chai-1,3ddb__1__1.A_1.B__1.B_1.C,2
4.111656652886534,,chai-1,3ddb__1__1.A_1.B__1.B_1.C,3
4.251713486121127,,chai-1,3ddb__1__1.A_1.B__1.B_1.C,4
4.328375138689326,,chai-1,3ddb__1__1.A_1.B__1.B_1.C,5
1.390827118856385,,chai-1,6o9x__1__1.A__1.B,1
2.596492927501903,,chai-1,6o9x__1__1.A__1.B,2
1.8598544380266404,,chai-1,6o9x__1__1.A__1.B,3
1.4338580806430465,,chai-1,6o9x__1__1.A__1.B,4
1.475209188728636,,chai-1,6o9x__1__1.A__1.B,5
0.13746355056282583,,chai-1,3nqm__1__1.A_1.B__1.C,1
0.11884277711456068,,chai-1,3nqm__1__1.A_1.B__1.C,2
0.138944441019772,,chai-1,3nqm__1__1.A_1.B__1.C,3
0.12123099225927922,,chai-1,3nqm__1__1.A_1.B__1.C,4
0.1454110329342475,,chai-1,3nqm__1__1.A_1.B__1.C,5
1.3259803694973924,,chai-1,5bzq__1__1.A__1.B,1
1.0424941814769453,,chai-1,5bzq__1__1.A__1.B,2
0.8695179894142626,,chai-1,5bzq__1__1.A__1.B,3
1.131262791547244,,chai-1,5bzq__1__1.A__1.B,4
1.0763770461512463,,chai-1,5bzq__1__1.A__1.B,5
0.7432886911866433,,chai-1,6ykb__1__1.A__1.C,1
0.5011042461458863,,chai-1,6ykb__1__1.A__1.C,2
0.6199414038213249,,chai-1,6ykb__1__1.A__1.C,3
0.7807816109938562,,chai-1,6ykb__1__1.A__1.C,4
0.785273884277791,,chai-1,6ykb__1__1.A__1.C,5
0.1628413057384838,,chai-1,5bzn__1__1.A__1.C,1
0.3375577721908279,,chai-1,5bzn__1__1.A__1.C,2
0.11386220944529225,,chai-1,5bzn__1__1.A__1.C,3
1.213566726405979,,chai-1,5bzn__1__1.A__1.C,4
0.28087395148024713,,chai-1,5bzn__1__1.A__1.C,5
,,chai-1,5id7__1__1.A__1.D,1
,,chai-1,5id7__1__1.A__1.D,2
2.006836973458249,,chai-1,5id7__1__1.A__1.D,3
,,chai-1,5id7__1__1.A__1.D,4
,,chai-1,5id7__1__1.A__1.D,5
2.148647205563175,,chai-1,6wqt__1__1.A__1.C,1
2.409404641701823,,chai-1,6wqt__1__1.A__1.C,2
2.243612231627772,,chai-1,6wqt__1__1.A__1.C,3
2.356775610171937,,chai-1,6wqt__1__1.A__1.C,4
2.3134460518602853,,chai-1,6wqt__1__1.A__1.C,5
0.6266400702631383,,chai-1,5ers__1__1.A_2.A__2.B_2.C,1
0.6209825439611927,,chai-1,5ers__1__1.A_2.A__2.B_2.C,2
0.713575766665848,,chai-1,5ers__1__1.A_2.A__2.B_2.C,3
0.2739422233050298,,chai-1,5ers__1__1.A_2.A__2.B_2.C,4
0.6654733945780236,,chai-1,5ers__1__1.A_2.A__2.B_2.C,5
0.6077979941554158,,chai-1,1h3c__1__2.B__2.G,1
0.6036708886785491,,chai-1,1h3c__1__2.B__2.G,2
0.5957297276916093,,chai-1,1h3c__1__2.B__2.G,3
0.6332207917497071,,chai-1,1h3c__1__2.B__2.G,4
0.5672365177775234,,chai-1,1h3c__1__2.B__2.G,5
0.6200246882254237,,chai-1,6wv7__1__1.A__1.C,1
0.6193622203449316,,chai-1,6wv7__1__1.A__1.C,2
0.6177076889609592,,chai-1,6wv7__1__1.A__1.C,3
0.6203087910821754,,chai-1,6wv7__1__1.A__1.C,4
0.5675072424270009,,chai-1,6wv7__1__1.A__1.C,5
0.3078003683960287,,chai-1,2hxd__1__1.A_3.A__1.B_1.C,1
0.2542955430383808,,chai-1,2hxd__1__1.A_3.A__1.B_1.C,2
0.2778457547682871,,chai-1,2hxd__1__1.A_3.A__1.B_1.C,3
0.2918650973591692,,chai-1,2hxd__1__1.A_3.A__1.B_1.C,4
0.2299608305719631,,chai-1,2hxd__1__1.A_3.A__1.B_1.C,5
2.207542231289456,,chai-1,3lu6__1__1.A__1.D,1
1.8230278801620388,,chai-1,3lu6__1__1.A__1.D,2
1.5830967955647544,,chai-1,3lu6__1__1.A__1.D,3
1.9345312925486966,,chai-1,3lu6__1__1.A__1.D,4
1.607043979872432,,chai-1,3lu6__1__1.A__1.D,5
0.23957732914525617,,chai-1,2y71__1__1.A_3.A__3.B,1
0.33178951255042866,,chai-1,2y71__1__1.A_3.A__3.B,2
0.23434770283712608,,chai-1,2y71__1__1.A_3.A__3.B,3
0.4470387814991072,,chai-1,2y71__1__1.A_3.A__3.B,4
0.2598784715767597,,chai-1,2y71__1__1.A_3.A__3.B,5
1.3632970912437696,,chai-1,3elm__1__2.A__2.C_2.I,1
1.5295322244336993,,chai-1,3elm__1__2.A__2.C_2.I,2
1.5455408343473604,,chai-1,3elm__1__2.A__2.C_2.I,3
1.2696560993407524,,chai-1,3elm__1__2.A__2.C_2.I,4
0.23547593673259118,,chai-1,3elm__1__2.A__2.C_2.I,5
0.2902512427511645,,chai-1,6i34__1__1.B__1.L,1
0.32008634960091564,,chai-1,6i34__1__1.B__1.L,2
0.3290302313896632,,chai-1,6i34__1__1.B__1.L,3
0.34095861598615596,,chai-1,6i34__1__1.B__1.L,4
0.26000009792074447,,chai-1,6i34__1__1.B__1.L,5
0.16077456960360492,,chai-1,5j42__1__1.A__1.C_1.D,1
0.14730952202202158,,chai-1,5j42__1__1.A__1.C_1.D,2
0.1540379714589406,,chai-1,5j42__1__1.A__1.C_1.D,3
0.16298513205914963,,chai-1,5j42__1__1.A__1.C_1.D,4
0.23716069501741757,,chai-1,5j42__1__1.A__1.C_1.D,5
0.19190192223224958,,chai-1,1g4t__2__1.B__1.F_1.G_1.H,1
0.22646861500651394,,chai-1,1g4t__2__1.B__1.F_1.G_1.H,2
0.20445988093558906,,chai-1,1g4t__2__1.B__1.F_1.G_1.H,3
0.21389578674322637,,chai-1,1g4t__2__1.B__1.F_1.G_1.H,4
0.18558549685441955,,chai-1,1g4t__2__1.B__1.F_1.G_1.H,5
1.2187221847277905,,chai-1,5m8m__3__1.C__1.Q,1
0.3952892485228563,,chai-1,5m8m__3__1.C__1.Q,2
0.5851739015604821,,chai-1,5m8m__3__1.C__1.Q,3
0.8729831833085963,,chai-1,5m8m__3__1.C__1.Q,4
0.5884627611662153,,chai-1,5m8m__3__1.C__1.Q,5
1.5548075447184717,,chai-1,5el2__1__1.A__1.E,1
1.5819130361972678,,chai-1,5el2__1__1.A__1.E,2
0.5621455695792847,,chai-1,5el2__1__1.A__1.E,3
0.40983438118639076,,chai-1,5el2__1__1.A__1.E,4
0.6291844124568811,,chai-1,5el2__1__1.A__1.E,5
0.4234263529281455,,chai-1,6hvh__1__1.A__1.B_1.C,1
1.5867382704006012,,chai-1,6hvh__1__1.A__1.B_1.C,2
1.7833685432657809,,chai-1,6hvh__1__1.A__1.B_1.C,3
1.6817415352127363,,chai-1,6hvh__1__1.A__1.B_1.C,4
1.704838634716461,,chai-1,6hvh__1__1.A__1.B_1.C,5
2.025352854957242,,chai-1,7loo__1__1.C_1.D__1.FA_1.HA,1
2.063629382513667,,chai-1,7loo__1__1.C_1.D__1.FA_1.HA,2
2.0554996093987725,,chai-1,7loo__1__1.C_1.D__1.FA_1.HA,3
2.0166126687741657,,chai-1,7loo__1__1.C_1.D__1.FA_1.HA,4
2.0584664746377404,,chai-1,7loo__1__1.C_1.D__1.FA_1.HA,5
0.3190953616626978,,chai-1,6f5w__1__1.B__1.HA,1
0.17934970762163263,,chai-1,6f5w__1__1.B__1.HA,2
0.12560013908140716,,chai-1,6f5w__1__1.B__1.HA,3
0.3385005791831267,,chai-1,6f5w__1__1.B__1.HA,4
0.27193200861662925,,chai-1,6f5w__1__1.B__1.HA,5
1.3166309413959159,,chai-1,2q3j__1__1.A__1.C,1
1.2469365454678834,,chai-1,2q3j__1__1.A__1.C,2
0.6416517242817418,,chai-1,2q3j__1__1.A__1.C,3
1.477891325126349,,chai-1,2q3j__1__1.A__1.C,4
1.214792200734879,,chai-1,2q3j__1__1.A__1.C,5
1.0212105160200862,,chai-1,3nkn__1__1.A__1.D,1
0.8510248176427377,,chai-1,3nkn__1__1.A__1.D,2
0.6839973288892546,,chai-1,3nkn__1__1.A__1.D,3
0.7585082770318082,,chai-1,3nkn__1__1.A__1.D,4
0.6927481813250117,,chai-1,3nkn__1__1.A__1.D,5
0.4431978942808923,,chai-1,6jd5__2__1.B__1.E_1.F,1
0.29247874121168865,,chai-1,6jd5__2__1.B__1.E_1.F,2
0.22786690516024163,,chai-1,6jd5__2__1.B__1.E_1.F,3
0.2662424339434229,,chai-1,6jd5__2__1.B__1.E_1.F,4
0.5216315646940112,,chai-1,6jd5__2__1.B__1.E_1.F,5
0.4914370441029974,,chai-1,2pg2__1__1.B__1.H,1
0.45785029554794676,,chai-1,2pg2__1__1.B__1.H,2
0.6335957675500783,,chai-1,2pg2__1__1.B__1.H,3
0.5901150472266417,,chai-1,2pg2__1__1.B__1.H,4
0.45933581430554943,,chai-1,2pg2__1__1.B__1.H,5
1.8135769216682853,,chai-1,8one__1__1.A__1.F_1.K,1
1.917878347896851,,chai-1,8one__1__1.A__1.F_1.K,2
1.857279275190234,,chai-1,8one__1__1.A__1.F_1.K,3
1.9615023926535524,,chai-1,8one__1__1.A__1.F_1.K,4
2.055165514602208,,chai-1,8one__1__1.A__1.F_1.K,5
4.2185732168347245,,chai-1,5m5u__1__1.A__1.C,1
3.3661560094854894,,chai-1,5m5u__1__1.A__1.C,2
3.534529896089212,,chai-1,5m5u__1__1.A__1.C,3
3.972643837882399,,chai-1,5m5u__1__1.A__1.C,4
3.7403231768587104,,chai-1,5m5u__1__1.A__1.C,5
0.7454809333507354,,chai-1,4ci9__1__2.A__2.B,1
1.0538273148285975,,chai-1,4ci9__1__2.A__2.B,2
0.5871778756970181,,chai-1,4ci9__1__2.A__2.B,3
1.1016643821749221,,chai-1,4ci9__1__2.A__2.B,4
0.8661405389360867,,chai-1,4ci9__1__2.A__2.B,5
0.5499705877480968,,chai-1,3k56__2__2.B__2.F_2.G,1
0.4019539466237016,,chai-1,3k56__2__2.B__2.F_2.G,2
0.8083629412186398,,chai-1,3k56__2__2.B__2.F_2.G,3
0.4811601612726572,,chai-1,3k56__2__2.B__2.F_2.G,4
0.41937294771349026,,chai-1,3k56__2__2.B__2.F_2.G,5
1.0080850152595986,,chai-1,1qnf__1__1.A__1.C,1
0.670402395152871,,chai-1,1qnf__1__1.A__1.C,2
0.40161730851675703,,chai-1,1qnf__1__1.A__1.C,3
0.5857950520435155,,chai-1,1qnf__1__1.A__1.C,4
0.5724215977671884,,chai-1,1qnf__1__1.A__1.C,5
0.625179154125776,,chai-1,6qp8__1__1.B__1.I,1
0.9952849691618006,,chai-1,6qp8__1__1.B__1.I,2
0.7025448268852468,,chai-1,6qp8__1__1.B__1.I,3
0.8630185628815751,,chai-1,6qp8__1__1.B__1.I,4
0.6522008674951336,,chai-1,6qp8__1__1.B__1.I,5
0.5792375634736466,,chai-1,4lrh__4__1.D__1.T,1
0.5176502262488937,,chai-1,4lrh__4__1.D__1.T,2
0.6802090850560994,,chai-1,4lrh__4__1.D__1.T,3
0.6298433226384277,,chai-1,4lrh__4__1.D__1.T,4
0.6402995519269291,,chai-1,4lrh__4__1.D__1.T,5
1.6460483325879334,,chai-1,6x9f__1__1.A__1.I,1
1.6518105190972316,,chai-1,6x9f__1__1.A__1.I,2
1.6337571899783414,,chai-1,6x9f__1__1.A__1.I,3
1.6092499836835261,,chai-1,6x9f__1__1.A__1.I,4
1.250793170893841,,chai-1,6x9f__1__1.A__1.I,5
0.642324275157489,,chai-1,1z2i__1__1.A_1.B__1.E,1
0.5622912878612204,,chai-1,1z2i__1__1.A_1.B__1.E,2
0.41926439593091797,,chai-1,1z2i__1__1.A_1.B__1.E,3
0.5666726971476486,,chai-1,1z2i__1__1.A_1.B__1.E,4
0.5645333973936635,,chai-1,1z2i__1__1.A_1.B__1.E,5
0.31516239039785005,,chai-1,8e1v__1__1.A__1.C_1.D,1
0.44846234847244354,,chai-1,8e1v__1__1.A__1.C_1.D,2
0.6084978930891067,,chai-1,8e1v__1__1.A__1.C_1.D,3
0.42494977435558506,,chai-1,8e1v__1__1.A__1.C_1.D,4
0.29203302526261443,,chai-1,8e1v__1__1.A__1.C_1.D,5
2.1691095843693087,,chai-1,4jp4__1__1.A_1.B__1.I_1.N,1
2.100623443203353,,chai-1,4jp4__1__1.A_1.B__1.I_1.N,2
2.0859983304518694,,chai-1,4jp4__1__1.A_1.B__1.I_1.N,3
2.114200700330017,,chai-1,4jp4__1__1.A_1.B__1.I_1.N,4
1.9340052212169707,,chai-1,4jp4__1__1.A_1.B__1.I_1.N,5
0.4910321747483576,,chai-1,6x5u__4__2.F__2.X,1
0.47696944312439105,,chai-1,6x5u__4__2.F__2.X,2
0.43402041705765554,,chai-1,6x5u__4__2.F__2.X,3
0.4977860723616668,,chai-1,6x5u__4__2.F__2.X,4
0.5232554003252666,,chai-1,6x5u__4__2.F__2.X,5
1.62791559213522,,chai-1,4j6w__1__1.C_1.E__1.W,1
2.1402311046248337,,chai-1,4j6w__1__1.C_1.E__1.W,2
1.8568774814032376,,chai-1,4j6w__1__1.C_1.E__1.W,3
1.9600065073487107,,chai-1,4j6w__1__1.C_1.E__1.W,4
1.1373444700678281,,chai-1,4j6w__1__1.C_1.E__1.W,5
0.3961528384883431,,chai-1,6oug__1__1.A_1.B_1.C_1.D__1.I,1
0.4461275191723629,,chai-1,6oug__1__1.A_1.B_1.C_1.D__1.I,2
0.4604318201906993,,chai-1,6oug__1__1.A_1.B_1.C_1.D__1.I,3
0.4352735645960947,,chai-1,6oug__1__1.A_1.B_1.C_1.D__1.I,4
0.37496836746723883,,chai-1,6oug__1__1.A_1.B_1.C_1.D__1.I,5
1.7318365864225422,,chai-1,6yyd__1__1.A__1.B,1
1.7113679429714133,,chai-1,6yyd__1__1.A__1.B,2
1.7130738790435749,,chai-1,6yyd__1__1.A__1.B,3
1.7108037406115513,,chai-1,6yyd__1__1.A__1.B,4
1.706608764987984,,chai-1,6yyd__1__1.A__1.B,5
0.378974928995322,,chai-1,2wo3__1__1.B__1.C,1
0.44941564760434105,,chai-1,2wo3__1__1.B__1.C,2
0.3694983694612019,,chai-1,2wo3__1__1.B__1.C,3
0.418918910981724,,chai-1,2wo3__1__1.B__1.C,4
0.443474750787423,,chai-1,2wo3__1__1.B__1.C,5
1.0293257648469833,,chai-1,5hmx__1__1.A__1.D,1
0.47256087214711057,,chai-1,5hmx__1__1.A__1.D,2
0.9980434957446579,,chai-1,5hmx__1__1.A__1.D,3
1.40916785378204,,chai-1,5hmx__1__1.A__1.D,4
